SEGMENT_ID,BHC_NAME,RSSD_ID,REPORTING_MONTH,PORTFOLIO_ID,# Accounts,$ Outstandings,# New accounts,$ New accounts,Interest rate,$ Vehicle type car/van,$ Vehicle type SUV/truck,$ Vehicle type sport/luxury/convertible,$ Vehicle type unknown,$ Repossession,$ Current Month Repossession,$ Gross contractual charge-offs,$ Bankruptcy charge-offs,$ Recoveries,$ Net charge-offs,Adjustment Factor,$ Ever 30DPD in last 12 months,$ Ever 60DPD in last 12 months,Projected Value,Actual Sale Proceeds,Original Term ≤ 48 Months,Original Term 49-60 Months,Original Term 61-72 Months,Original Term > 72 Months,$ Origination Channel (Direct),$ Loss Mitigation,$ Joint Application,Probability of Default (PD),Loss Given Default (LGD),Expected Loss Given Default (ELGD),Risk-Weighted Asset (RWA),$ Unpaid Principal Balance at Charge-off,Percent Loss Severity (3-Month Lagged),Weighted Average Life of Loans
241980728453,Bank 251,4289920,08/2022,Auto,719,75229.93,389,377515.44,17.64,492247.44,308927.91,49296.34,4478.66,32976.36,1943.44,39813.11,41631.95,39146.01,48985.64,-1052.43,71662.51,52186.32,19254.64,29913.39,43195.45,305967.62,17317.16,369552.74,371387.87,272521.45,85663.69,0.7585,0.2443,0.6195,357763.99,434128.27,0.975,32
530120455962,Bank 684,6394661,04/2017,Auto,9,559536.4,253,148870.5,9.52,308612.8,368142.14,429405.34,4790.34,17635.98,2221.13,3428.25,44299,6132,3795.46,1700.47,88307.02,28198.29,22340.9,18112.19,212903.35,34653.58,158132.75,45865.09,430493.99,323449.05,218274.6,0.9857,0.2462,0.4068,493358.47,204697.79,0.2925,28
680018769266,Bank 298,1256657,12/2025,Auto,914,984148.85,47,392448.68,15.97,303734.79,478973.73,87487.36,845.91,24899.99,2994.57,2449.54,34217.9,27232.04,25017.73,47.87,65137.71,37930.07,44101.57,25844.12,49817.36,464557.71,310586.27,301250.04,451014.71,15117.75,366137.75,0.8974,0.3706,0.9356,167537.89,167726.01,0.1756,68
951860171898,Bank 169,6985011,01/2021,Auto,524,427559.43,205,217847.2,14.13,400756.05,289386.01,290912.78,2173.75,42869.52,2844.13,44643.56,6399.48,11490.56,18028.39,4418.95,26630.42,65073.02,5622.25,28721.89,154750.24,491056.38,432933.08,421738.22,278852.15,252711.94,95851.25,0.2701,0.1694,0.6015,481436.31,167067.29,0.8913,62
490143975387,Bank 493,1843257,01/2019,Auto,729,840874.73,393,218344.44,17.93,177318.76,490553.58,138389.39,4270.1,16690.85,8200.99,17348.39,5493.1,26459.32,49442.17,-1665.74,71923.05,94590.28,13606.19,47617.14,179297.82,395536.7,41721.18,423195.96,256775.5,6819.72,305627.44,0.0504,0.1005,0.3239,229159.68,129555.3,0.0734,72
468571761807,Bank 304,8019962,01/2023,Auto,202,933581.89,223,223261.78,12.97,351264.25,460084.52,188105.69,4574.16,41395.25,9176.82,15501.99,49285.45,7116.38,37588.57,1748.9,81748.96,25466.39,40310.29,42212.63,237916.18,316030.05,397321.2,422701.8,479583.74,46781.45,176324.58,0.4393,0.8293,0.0014,266154.08,318370.83,0.2156,61
942475412799,Bank 561,7878087,05/2023,Auto,902,549045.29,288,123866.76,10.25,51840.99,141261.04,87771.26,1219.63,442.28,898.77,28886.11,45773.87,19879.42,11801.35,2452.25,98525.72,81494.37,18138.16,38539.59,330698.81,36486.3,227149.62,194481.12,19387.24,323804.87,221632.18,0.882,0.3877,0.0041,238419.04,136667.84,0.8264,56
266685690193,Bank 423,5392915,10/2017,Auto,660,859186.8,450,151853.44,1.43,270807.93,81206.39,167377.23,1121.1,24704.97,5951.79,31621.56,31638.2,43446.49,8575.2,2543.2,2103.62,97318.41,41427.51,1770.79,447679.93,32108.31,276171.39,441359.21,111009.35,121562.34,223176.8,0.4014,0.4953,0.9811,243392.16,159758.76,0.9438,43
973959003824,Bank 698,7890352,04/2017,Auto,598,197977.57,194,434412.94,4.3,453288.87,149722.29,194002.26,1014.49,5169.02,2113.3,26861.71,26237.08,25273.3,36584.54,856.81,66787.37,80864.12,45710.76,26849.88,112030.06,324256.4,36136.94,43118.75,216175.83,2955.4,246091.25,0.5452,0.6529,0.7479,109842.21,22677.41,0.6999,29
462276886413,Bank 747,4626633,02/2023,Auto,872,845764.94,424,380620.66,21.57,332124.73,224663.88,365774.83,3775.11,26378.11,900.48,49287.01,454.61,35090.7,20934.79,-4840.25,23199.26,44665.71,46458.35,49976.49,45730.69,308422.76,138900.66,121716.51,372955.14,239619.5,340041.03,0.003,0.1222,0.7686,484130.03,416231.1,0.1937,41
146248361656,Bank 688,6529331,09/2021,Auto,836,577744.17,111,268526.46,5.17,257074.11,384300.2,385282.38,2472.15,26472.79,4105.58,4083.38,19811.44,92.68,42715.58,-148.79,3488.05,28956.85,18176.45,19851.46,391294.93,408215.36,264461.25,497259.66,49870.2,487277.29,328891.25,0.8709,0.4804,0.2769,75401.1,399792.22,0.6606,79
854551107880,Bank 400,5265997,02/2024,Auto,716,56420.27,156,341522.45,10.81,482777.69,177818.99,408141.36,3734.64,36921.15,3925.12,475.65,32400.19,8459.89,44296.43,2141.8,18670.89,89650.78,12072.81,16692.13,345072.63,261223.4,183949.49,406023.33,237812.03,82824.25,132224.71,0.9115,0.3934,0.6261,359755.74,213370.59,0.2059,28
49040306996,Bank 837,9196509,05/2015,Auto,264,13338.7,219,127597.35,11.94,466389.02,408552.83,498313.81,2904.04,15619.12,8785.82,47796.2,41692.47,31741.19,34136.13,1690.1,87871.33,69944.86,7964.38,4857.37,477410.36,489680.94,323811.18,63090.85,486220.82,12711.96,237265.1,0.8521,0.1646,0.8908,445159.08,174287.67,0.2399,84
470174901747,Bank 170,7291146,11/2015,Auto,657,434808.55,144,100024.55,16.89,61145.58,117301.56,280445.4,2588.72,22091.89,7814.96,19733.22,23862.74,16546.04,15676.48,4757,14234.22,65130.81,37181.51,18913.97,434870.25,356802.88,242799.25,408401.4,267034.43,381512.2,188042.36,0.3618,0.7972,0.6401,291875.62,28352.4,0.9509,61
447988843290,Bank 204,4486350,12/2018,Auto,719,125810.61,355,111679.92,29.29,166915.59,143164.23,63394.76,674.58,8152.96,253.06,33978.76,27407.59,3323.97,7941.89,-4522.67,66905.81,47981.43,8075.54,43506.29,14949.58,467309.72,20143.51,307685.61,26931.71,136804.02,228880.32,0.2726,0.3399,0.132,128244.81,70755.92,0.0088,17
918381144949,Bank 415,1753049,09/2023,Auto,332,396931.91,386,460349.85,27.7,87363.95,428951,217070.46,94.09,26965.58,944.83,11546.65,10893.95,16457.68,26403.03,-1301.38,59423.68,57547.86,8270.18,9492.12,116461.12,336746.92,234762.84,429599.16,425560.6,53669.13,18742.01,0.9776,0.9184,0.9516,96126.91,173596.06,0.7661,72
589113873362,Bank 587,2275138,03/2015,Auto,178,970836.26,94,136807.65,10.16,211140.78,99465.12,108379.41,2916.33,34705.21,9634.53,28953.28,29448.09,5672.04,1782.99,-2288.17,54844.7,45115.51,29932.07,17492.53,321359.45,15747.68,490979.98,327654.95,194725.4,313128.87,430832.76,0.5616,0.4365,0.5686,92303.79,20809.52,0.6965,55
413176041145,Bank 687,3445740,12/2020,Auto,271,358485.18,79,288033.99,9.57,10672.72,409177.16,434034.76,2394.56,47243.27,2147.72,37463.51,18026.43,7511.66,9505.91,-2882.44,14070.96,75441.29,18728.61,24904.61,179529.42,170416.35,457416.91,284807.68,291402.31,61496.85,350588.11,0.203,0.7286,0.0125,363226.41,310069.43,0.9428,39
960367796557,Bank 290,7788294,09/2024,Auto,879,303134,381,408645.17,12.45,225062.73,221901.91,471836.34,2620.89,26931,6915.95,29270.71,24002.29,31172.39,2330.69,3424.15,50215.93,79383.34,39229.44,38507.03,118386.31,481768.17,220642.45,439259.14,1664.26,140620.06,381277.52,0.9009,0.5881,0.3885,40630.53,387722.46,0.4643,56
847534756016,Bank 660,4578601,08/2023,Auto,341,359025.73,198,443798.68,22.41,278076.72,48768.01,135294.78,2364.51,4195.1,9960.27,5680.12,43004.89,48507.47,6855.33,2052.61,33186.24,12335.79,27793.27,39841.12,339120.44,131490.84,116717.03,159815.93,490457.67,67911.29,425963.17,0.3336,0.6363,0.1649,384993.06,9378.6,0.8518,60
175436701154,Bank 977,9438218,05/2022,Auto,53,537994.89,131,273946.85,24.36,201703.87,200119.84,224210.36,4557.24,49783.02,7877.19,9126.43,12664.45,27380.94,5361.38,-3370.19,11938.4,13904.93,47281.78,27068.69,470054.05,362915.92,250422.18,61215.85,380020.62,375819.92,50377.79,0.3624,0.9058,0.0533,362105.77,32879.49,0.4719,19
923127840643,Bank 716,7386388,09/2023,Auto,619,701454.15,320,102682.09,14.45,315503.5,482960.32,151004.43,2183.94,9794.46,9415.46,1807.47,37245.82,36447.53,16996.27,-1162.64,4210.12,66139.95,14399.45,44383.59,331256.03,281240.45,384527.93,156515.65,237155.61,99995.33,350116.49,0.2868,0.9541,0.4201,227767.39,488749.09,0.6391,21
294906925188,Bank 789,8068258,07/2017,Auto,671,686920.86,77,271261.89,12.92,340404.14,363820.32,312827.55,4342.91,28134.03,4366.81,32314.26,29641.72,9043.26,20752.24,2.3,46240.79,66771.61,20078.04,30861.17,368265.95,314965.93,259970.97,439027,131758.28,19642.57,2201.03,0.095,0.0307,0.0269,390807.49,61736.27,0.0394,71
387476906036,Bank 110,1377422,12/2016,Auto,784,993015.41,12,69156.19,8.7,103807.29,364925.48,370303.61,4535.61,37165.1,247.87,45410.8,7994.27,21184.52,35837.37,-3436.33,41949.72,78390.51,8750.58,37780.78,4284.35,331484.56,317247.51,271887.91,196481.32,260682.76,134772.82,0.8319,0.8305,0.3685,250011.64,306744.13,0.3409,79
195880873642,Bank 689,9016690,04/2020,Auto,478,342495.08,87,432736.52,21.43,457153.46,136376.76,417261.95,607.37,28611.88,6831.06,9222.72,17616.65,6293.51,34966.08,-4426.42,75515.56,47715.72,44946.99,10939.82,100751.21,175084.95,155761.77,86388.79,441247.04,48526.54,34232.1,0.7815,0.689,0.8966,239056.05,125887.53,0.6232,46
309021979864,Bank 664,5997160,03/2020,Auto,726,720706.95,320,211208.12,5.55,410215.45,230603.68,227582.12,3288.71,20889.13,4434.4,3790.68,14114.34,46737.56,34802.22,-378.06,17043.68,54043.23,38907.19,33390.03,342051.65,291168.46,235419.57,158888.95,196843.35,234134.2,93726.04,0.9955,0.1471,0.8949,304135.79,235934.39,0.821,44
736705628590,Bank 144,9670651,07/2022,Auto,620,549903.21,102,15514.53,13.85,5865.95,293159.98,210686.45,2375.4,30815.75,7110.53,21630.05,10793.14,25379.19,35277.15,-324.01,44682.79,6265.56,27104.2,10531.55,108335,116993.25,363935.47,144908.46,374364.22,26598.74,241310.71,0.0377,0.5883,0.5248,456900.02,389090.19,0.107,66
831809483184,Bank 313,5350516,09/2021,Auto,599,975006.8,406,457539.49,18.51,204515.1,364470.4,495918.34,2822.26,14491.66,1087.1,33369.41,19898.37,7290.47,40784.44,1961.45,99328.55,32894.56,21782.81,48217.73,2836.09,144506.97,219006.96,145729.55,287605.29,124780.66,350392.37,0.9736,0.4496,0.1958,148388.18,32808.25,0.5822,60
798165129373,Bank 424,2578592,01/2024,Auto,617,9686.13,80,333923.28,12.06,404980.53,144838.91,407965.13,2140.96,9081.69,3136.84,17420.72,30787.61,24449.5,20340.58,-914.66,51750.02,2611.18,9365.35,4955.2,104614.72,85042.52,491715.61,423681.36,427328.61,469646.57,234463.95,0.3792,0.096,0.1365,170112.46,70935.94,0.8484,29
935134340128,Bank 587,4799547,10/2016,Auto,179,422890.84,457,169497.52,9.32,428972.73,279546.84,84748.98,4759.62,3246.19,303.51,43381.5,3072.65,26326.65,25884.23,-168.1,99953.99,38194.01,22106.5,49290.08,112803.62,378054.37,34472.85,358147.86,491706.78,496622.89,82207.71,0.8056,0.631,0.6421,410062.67,315630.29,0.0174,34
239700621020,Bank 625,2601637,01/2015,Auto,377,59679.57,80,52701.1,6.49,294053.83,442985.73,312507.26,2552.72,11759.18,9330.39,2743.66,15917.77,25424.77,12000.72,3314.51,59295.73,56381.8,42923.62,47423.99,351897.6,296700.94,79009.7,13003.11,108878.42,293792.55,94127.79,0.7509,0.7384,0.0924,177737.34,145643.81,0.3547,49
137054633447,Bank 160,4511386,09/2019,Auto,849,40187.6,204,64660.04,11.69,69930.11,25178.65,229413.04,87.96,41161.71,9175.32,30564.54,22295.61,35857.22,12128.99,-2664.75,84719.01,78712.09,31575.89,5916.17,165451.42,383029.07,98304.87,332151.23,111031.21,76707.21,392722.15,0.1739,0.5144,0.0251,263583.53,180856.69,0.5462,67
626820996723,Bank 747,4230509,02/2020,Auto,181,299039.65,375,265721.53,0.69,492666.82,144474.5,25015.26,89.12,46401.52,8234.87,8751.95,24592.4,37089.29,28249.24,3185.28,62530.88,89532.54,37991.85,37482.38,145854.52,448895.19,9255.34,414602.98,400193.71,485071.97,107650.41,0.1283,0.6174,0.9712,474412.59,359621.82,0.5396,47
261710265215,Bank 603,6468304,04/2018,Auto,727,109046.32,171,350793.62,27.84,305490.98,382287.5,248755.76,228.64,16051.96,2053.39,33073.92,35213.68,34111.21,24307.77,2187.59,96394.29,9267.56,17358.57,49810.45,442762.01,449903.55,135780.43,295132.84,167923.54,113335.99,34135.69,0.3932,0.808,0.1703,410020.3,442186.51,0.5817,52
954600164907,Bank 649,3974541,08/2018,Auto,670,215879.68,89,82383.46,13.13,227986.34,463683.92,160698.82,3109.01,48855.51,107.92,16361.67,8689.76,39024.18,17911.38,-1825.91,19939.61,93388.42,14114.02,8124.7,414631.34,4483.06,42703.41,38021.73,22576.52,488017.15,14971.25,0.2643,0.2361,0.4919,18107.66,424549.22,0.8502,63
386529992914,Bank 166,9558996,06/2017,Auto,617,794383.13,24,325360.12,17.5,411619.09,342898.15,471625.6,1950.85,25339.65,560.47,39800.45,40400.77,11195.49,48818.94,-949.58,360.94,93987.27,44149.74,49618.52,287142.63,87064.31,70007.85,129253.06,441918.98,476165.39,223693.19,0.5995,0.4775,0.0711,258072.54,71809.63,0.6278,69
344744017724,Bank 407,4093670,05/2019,Auto,148,998260.56,3,452569.69,3.31,119414.65,347036.66,477381.57,998.81,20580.58,386.77,701.76,5893.94,36713.17,5440.64,-2996.67,70185.99,22224.92,15042.25,40610.64,358680.01,404262.4,407376.89,169201.49,434570.23,6614.65,365059.82,0.9663,0.0816,0.1017,421996.34,108993.59,0.9818,34
555812323595,Bank 675,2933535,07/2016,Auto,150,213200.71,110,105633.21,3.17,373484.11,57956.74,329168.6,349.98,16274.62,7633.23,41571.79,17236.69,42025.85,14139.46,-3072.71,11214.75,44380.47,9555.27,48883.16,44826.85,447883.04,359614.2,227072.39,278985.97,304550.22,131592.79,0.0964,0.0163,0.3493,414520.1,233309.05,0.4685,41
70161915048,Bank 408,2848797,03/2024,Auto,874,665802.14,368,426321.29,25.53,326758.5,493316.03,68307.29,4889.55,49966.69,8678.08,25874.88,40423.65,9463.14,28627.21,4385.36,3108.8,66114.09,17727.24,20898.6,127619.38,136871.66,123346.4,32827.77,281130.35,410517.06,128836.53,0.4987,0.3944,0.7555,99547.28,14314.34,0.2443,80
759684365350,Bank 803,7582668,05/2016,Auto,631,425458.15,328,450740.4,5.77,330180.76,144905.32,335370.97,3051.87,3072.76,8611.77,18979.01,12216.82,33333.52,920.2,-2353.83,16488.93,57939.59,37456.12,24799.59,445389.15,161716.27,487396.53,255585.97,241153.75,109450.71,355022.23,0.0919,0.812,0.6757,109065.48,90771.89,0.3991,13
613145273596,Bank 107,8499260,08/2023,Auto,780,835853.71,68,170844.96,22.52,371560.51,182452.18,412149.77,1847.54,21968.9,1833.81,44313.04,26067.16,40875.43,29624.82,-1070.68,30478.57,7285.27,8937.33,38481.91,167620.83,461724.76,133183.99,199600.91,152050.05,170359.36,292166.28,0.9854,0.4613,0.137,396989.2,451950.75,0.1816,57
762505380714,Bank 645,4576880,12/2023,Auto,652,461421.05,220,12468.32,11.51,304725.82,347963.56,403992.97,2628.24,30849.79,248.24,41828.44,43765.83,1279.78,39933.69,-4400.84,70529.01,57965.16,8248.73,49086.54,331005.66,108007.52,463491.9,16484.77,459854.8,170849.75,371969.86,0.3474,0.965,0.9466,319745.94,110333.01,0.6219,73
471556604308,Bank 977,5212519,06/2016,Auto,754,341176.39,297,412080.94,22.89,289384.24,218162.14,325856.52,1226.51,46813.99,473.78,8597.32,11906.25,36218.37,1586.56,1993.33,31978.58,84205.67,8466.16,5158.17,151585.4,229781.28,60517,38063.42,478788.22,10784.18,161840.07,0.8044,0.1976,0.8222,97765.3,308063.44,0.2437,17
216249974754,Bank 506,6279507,07/2015,Auto,278,265594.78,496,118762.82,26.24,446126.76,38264.55,165450.32,3417.44,5728.7,3264.89,7896.57,38797,27122.48,16830.62,-4737.05,60980.02,72231.43,18361.83,37020.44,29247.28,497915.24,369317.16,150956.6,49723.36,249979.01,301866.78,0.9999,0.6824,0.3719,153493.85,69491.94,0.8964,47
993364783498,Bank 547,5046406,03/2017,Auto,213,105303.68,449,200775.97,18.9,224008.16,365836.32,456774.31,4896.97,36999.17,3627.1,44231.85,42448.88,17165.38,23466.44,408.85,28959.52,58856.91,6689.47,44082.04,60455.67,108644.78,430224.33,408269.6,211409.51,151306.14,100719.91,0.3019,0.4095,0.0776,279361.14,268009.44,0.7873,16
741524039461,Bank 500,2817215,02/2021,Auto,322,488964.41,58,188013.42,25.94,164307.15,489449,111904.97,4882.84,40430.87,5114.48,28071.21,4702.81,36594.17,570.34,-165.66,23916.27,80268.63,12681.18,14188.47,112401.96,288907.93,308327.93,231022.87,485079.59,459732.41,233868.34,0.6271,0.6383,0.965,429361.15,491759.63,0.3427,65
745615611985,Bank 250,7275178,09/2021,Auto,446,575538.17,272,74168.05,5.44,73184.86,408471.76,197686.66,3700.87,175.03,7245.91,44167.99,41710.2,23129.11,20789.08,3342.64,48075.38,85955.35,41587.32,36128.77,475923.4,456802.92,201810.06,83373.11,152945.92,476312.4,16899.93,0.1028,0.6828,0.3551,387607.14,437373.31,0.2034,46
284583837982,Bank 921,8558356,08/2021,Auto,133,562115.65,175,73092.96,20.62,93813.18,445450.48,187325.43,288.7,9880.38,7816.54,18267.53,42442.85,9044.1,39335.93,3829.19,68039.74,50593.67,32694.46,36187.1,89467.15,453262.7,173126.03,235656.33,232954.46,396454.57,154748.88,0.7806,0.5884,0.9239,352489.02,292766.05,0.5793,26
756857126603,Bank 836,2880062,02/2019,Auto,344,345525.97,77,302361.48,25.61,92483.56,203178.68,188072.27,1139.5,11082.82,8013.62,9207.15,43135.87,44827.55,36800.72,3475.52,58503.24,61592.59,31692.94,12270.98,227420.25,377366.57,338994.8,228790.46,407230.87,18197.73,132877.86,0.2005,0.409,0.71,235797.01,20641.47,0.8272,15
12306657360,Bank 660,9194135,01/2025,Auto,229,155224.11,316,87022.82,10.85,103922.12,476151.11,382161.72,2491.02,41823.7,7315.67,40843.22,35787.75,927.93,3667.86,1322.65,37436.91,94679.58,12827.46,5636.17,338007.2,219153.88,9657.45,251495.65,350986.25,239441.43,184748.52,0.3288,0.3811,0.5428,418456.17,235031.43,0.4329,27
341665196990,Bank 114,1509977,05/2020,Auto,882,356835.06,67,378601.8,26.24,170992.48,477801.44,4440.23,397.6,26488.02,6957.49,10634.85,47590.84,48540.83,15083.22,-3835.72,92426.6,46352.15,32572.3,6117.93,331183.84,274151.95,484184.04,122805.37,288176.46,433361.07,11026.98,0.5744,0.8472,0.4017,359666.16,314777.12,0.887,48
639670391337,Bank 960,8652023,05/2017,Auto,775,242966.84,440,54782.04,4.89,12245.29,129264.88,121194.88,3721.26,7184.44,5691.03,36804.99,43571.7,18192.91,9675.73,1893.39,92278.92,93773.98,6547.63,39400.14,104022.58,431775.17,472734.6,16078.7,453842.26,120723.1,185011.8,0.1757,0.216,0.9479,347859.88,459610.58,0.217,31
224001963583,Bank 515,6107458,07/2025,Auto,379,148384.33,200,66785.6,28.67,275509.02,358996.54,275898.9,461.35,5467.72,9925.44,36878.99,45486.44,10493.99,4587.03,-2489.07,85147.02,78338.57,7541.24,45605.69,259952.11,33652.58,393584.9,221149.36,35277.85,180912.33,438543.83,0.702,0.5534,0.0637,212827.53,434870.68,0.856,52
948618222305,Bank 329,7843092,09/2023,Auto,63,867014.81,229,46714.81,29.49,167012.09,361823.51,431178.17,1041.65,19424.07,943.55,8242.26,18341.08,629.93,33691.02,3518.5,45467.96,76081.92,4087.98,45591.08,196751.42,442470.68,339982.64,264654.8,428360.33,409269.33,281850.78,0.3788,0.7473,0.0345,317481.84,108758.95,0.4111,64
72956529436,Bank 895,8209956,02/2020,Auto,337,943989.83,258,103504.07,29.47,445119.36,228012.1,262536.24,56.02,33936.39,9274.66,40763.23,45594.67,4775.96,41637.75,1531.61,73947.76,96382.38,31639.83,5484.36,10006.64,311526.66,179817.44,490838.38,235691.34,52959.17,148811.87,0.8532,0.9523,0.2288,143664.44,331292.79,0.1639,39
402952815207,Bank 962,7927718,03/2019,Auto,615,437761.13,340,226413.12,3.48,236550.91,172311.96,17872.8,459.22,31751.31,9538.89,10905.73,37549.01,21577.87,18807.28,124.63,75968.18,71861.93,3311.47,40954.82,25856.94,483499.51,179017.3,418485.44,237386.85,343506.66,446039.32,0.0568,0.1849,0.4749,9018.55,311236.58,0.4025,19
750234971361,Bank 866,7134392,10/2025,Auto,988,636687.76,234,366523.49,18.83,386412.93,288092.77,152391.36,433.84,13635.3,3240.42,14475.05,38947.12,41019.32,35683.63,-4848.26,60943.19,55361.11,28558.54,37112.73,161915.26,94590.22,157438.3,476662.15,68340.96,391578.64,378580.55,0.5115,0.2033,0.4131,279597.49,29872.16,0.7336,83
130172531130,Bank 750,1886383,08/2023,Auto,393,888213.68,229,298338.14,25.43,477376.87,79288.86,284128.36,2913.06,36985.37,8534.71,31068.35,44060.7,2738.53,48804.98,-1811.8,12872.85,65806.04,11329.06,6121.06,490974.76,361481.69,204309.32,214429.48,494630.09,474251.19,366465.03,0.5428,0.3245,0.4823,72008.91,253106.03,0.0835,46
951022693822,Bank 774,5638373,12/2015,Auto,44,591177.96,14,390829.77,11.22,249997.44,325277.97,240397.76,2733.02,25804.39,1066.19,25039.48,25612.56,18754.43,34994.83,-2375.09,21391.02,88288.73,34039.27,37080.09,495029.43,117678.8,334359.14,235695.89,496458.4,129120.06,218669.6,0.4088,0.1009,0.033,356788.59,320461.68,0.1253,20
762936989725,Bank 570,5612450,09/2023,Auto,4,516463.78,481,383920.34,10.36,379230.63,138850.82,340132.42,4179.83,22903.53,9359.32,1044.47,15166.42,19491.6,49096.94,2055.13,77838.22,197.42,11800.02,17032.81,452331.95,164776.44,33614.1,179310.72,198178.82,7737.66,257295.1,0.2723,0.7326,0.2557,488940.99,22929.16,0.9266,57
446885770830,Bank 314,5199811,03/2015,Auto,900,47581.1,480,163461.19,29.87,314065.39,36697.49,20380.41,791.63,4309.25,7923.26,34195.81,6598.72,21438.97,16531.06,-221.07,23150.95,86334.36,5419.19,13312.9,381538.02,25612.75,443286.4,225054.73,296205.7,254084.58,66696.06,0.1364,0.7117,0.9289,191891.28,286978.55,0.8241,79
336733233048,Bank 704,6508955,08/2017,Auto,612,39838.01,400,256468.57,8.61,180660.48,414225.06,460819.48,962.99,43988.85,1246.43,34573.29,49987.65,8121.24,45570.93,4515.55,24536.13,29652.78,33308.21,25236.57,392206.85,206195.81,105573.93,207653.45,192070.11,197846.92,180578.82,0.6411,0.8819,0.586,47117.8,356599.54,0.5114,64
212133804625,Bank 463,1427876,02/2024,Auto,38,905638.69,466,466964.99,0.55,255461.86,340771.88,101062.55,4243.68,12080.29,2584.08,10705.84,43873.6,40821.66,41768.24,2572.42,10044.67,69593.73,39220.42,42386.51,394845.49,295472.07,254456.63,422175.61,135269.31,289806.98,118861.05,0.7473,0.2045,0.5871,62980.47,125759.1,0.0059,43
262292042554,Bank 923,3627392,04/2020,Auto,195,745549.54,418,218041.31,24.22,16930.62,436449.46,333241.07,3844.05,30303.89,7154.02,25973.38,48548.26,16842.87,21196.04,-4823.87,64031.02,71769.85,24952.22,26974,295965.49,255011.36,92910.05,369982.22,432840.27,46004.07,360083.54,0.2114,0.6052,0.5323,180002.39,403656.1,0.8451,46
969838218714,Bank 648,1375072,06/2025,Auto,834,512365.25,306,162392.55,6.79,46706.3,345282.69,226226.02,2454.53,32199.42,637.81,10565.52,44603.48,8480.93,29687.38,2952.55,94361.64,50224.42,31375.78,46174.69,228457.97,467897.6,231059.51,490472.17,334276.46,299274.68,419483.5,0.938,0.4497,0.6839,492469.54,469173.24,0.113,41
